0;1;2;3;4;5
Data-Analysis;Hands-On Data Science using SQL, Tableau, Python, and Spark;2024-03-05;7173;Get practical, hands-on data science experience using SQL, Tableau, Python, and Spark.;['Data Science', 'SQL', 'Python (Programming Language)', 'Tableau']
Data-Analysis;SQL vs. NoSQL: Which Database Type Is Right for You?;2022-10-26;3669;Explore the differences between relational and NoSQL databases so you can choose the best fit for your organization.;['SQL', 'NoSQL']
Data-Analysis;SQL for Data Analysis;2023-07-17;92499;Learn fundamental SQL data analysis techniques especially useful for developers. Explore querying relational database values, filtering results, leveraging functions, and more.;['SQL', 'Data Analysis']
Data-Analysis;Advanced SQL: High Performance Relational Divisions;2021-05-24;4445;This course teaches the theory of relational division and how to conquer the challenges of relational division in SQL.;['SQL']
Data-Analysis;SQL Server Analysis Services;2023-06-16;3853;Learn how to create, secure, and deploy an Analysis Services Tabular model to organize and store your data in a way that makes it easier to find trends and draw conclusions.;['SQL Server Analysis Services (SSAS)']
Data-Analysis;Introduction to Machine Learning with KNIME;2019-06-05;21451;Learn KNIME, a popular open-source platform for predictive analytics and machine learning. Discover how to use KNIME for merging and aggregation, modeling, data scoring, and more.;['CRISP-DM', 'Knime', 'Machine Learning']
Data-Analysis;Tableau Essential Training;2023-06-15;77549;Learn what you need to know to analyze and display data using Tableau 2023. Discover how to leverage the software to make smarter, more data-driven decisions.;['Tableau']
Data-Analysis;The Data Science of Retail, Sales, and Commerce;2017-07-22;40926;Discover how consumer data can be analyzed to learn about customers and impact sales.;['Big Data']
Data-Analysis;Excel: Creating a Dashboard with Power Query (Microsoft 365);2020-09-24;55468;Learn how to create data-rich Excel dashboards using Power Query.;['Microsoft Power Query', 'Excel Dashboards']
Data-Analysis;ChatGPT and Power BI;2024-06-04;5698;This beginner-friendly course helps users leverage Power BI and ChatGPT together to work more efficiently and make smarter, data-driven decisions.;['ChatGPT', 'Microsoft Power BI']
Data-Analysis;Microsoft Power Platform Fundamentals (PL-900) Cert Prep: Power BI;2023-01-04;21484;Leverage the built-in features of Microsoft Power BI to prepare for the Microsoft Power Platform Fundamentals (PL-900) certification exam.;['Microsoft Power Platform', 'Microsoft Power BI']
Data-Analysis;Microsoft Teams Integration with Project for the web and Power BI;2023-06-09;4326;Learn how to build a fully integrated project communication environment and maximize your efficiency using the powerful features of Microsoft Teams coupled with other Microsoft 365 apps.;['Microsoft Teams', 'Microsoft Power BI', 'Microsoft Project']
Data-Analysis;SAS® 9.4 Cert Prep: Part 08 Controlling Data Step Processing;2020-01-07;6510;Prepare to take the SAS 9.4 certification exam. Learn how to control data processing using the SAS DATA step.;['Data Analytics', 'SAS (Software)']
Data-Analysis;Assembling Calculus;2024-01-25;1638;Give yourself a hands-on understanding of some of the most important core calculus concepts in this introductory course.;['Calculus']
Data-Analysis;From Excel to SQL;2021-02-02;110385;As big data gets bigger, you may need to pull insights directly from SQL. Learn how to apply your knowledge of Excel to gain new skills at capturing data from SQL.;['SQL', 'Microsoft Excel']
Data-Analysis;From pandas to Polars;2024-06-18;0;Learn the many benefits of Polars and how to integrate it into your workflows.;['Pandas (Software)', 'Data Science']
Data-Analysis;SQL Practice: Intermediate Queries;2023-09-13;33201;Practice writing immediate queries in SQL in this hands-on, interactive course with coding challenges in CoderPad.;['SQL', 'Database Queries']
Data-Analysis;Miss Excel’s Top Productivity Hacks;2022-03-03;356579;Learn Miss Excel’s favorite productivity hacks for cleaning, analyzing, and formatting data in Microsoft Excel.;['Data Analysis', 'Microsoft Excel']
Data-Analysis;Mastering Lookup Functions in Excel: Seven Powerful Formulas;2024-06-04;4932;Learn how to leverage Excel data more effectively and efficiently in this crash course on lookup functions including XLOOKUP and VLOOKUP.;['V Lookups', 'Data Analysis', 'Microsoft Excel']
Data-Analysis;Advanced SQL: Logical Query Processing, Part 2;2020-09-21;18633;Take your SQL skills to the next level. Continue learning about aspects of logical query processing: from subqueries to ordered set functions, and from lateral joins to cursors.;['SQL']
Data-Analysis;Creating Reports and Presentations with R Markdown and RStudio;2019-03-14;15533;Transform the findings from your data science projects into high-quality reports and presentations. Learn how to create interactive web experiences and printable PDFs.;['Data Visualization', 'RStudio']
Data-Analysis;Time Series Modeling in Excel, R, and Power BI;2023-03-23;17008;Take a deep dive into advanced data analytics methods by learning how to run time series models in Excel, R, and Power BI.;['Time Series Analysis', 'Microsoft Power BI', 'R (Programming Language)', 'Machine Learning', 'Microsoft Excel']
Data-Analysis;Advanced Power BI Custom Visuals with d3.js;2021-05-06;27578;Learn how to create custom visuals in Power BI;['Microsoft Power BI', 'D3.js']
Data-Analysis;SQL Queries Made Easy;2021-01-25;57088;Get up and running with database tables using SQL. This course helps beginners not only learn key concepts, but also practice working on real-world business scenarios.;['SQL', 'Database Queries']
Data-Analysis;Explore Time Series Data: Ingest and Collect with Telegraf and InfluxDB;2022-09-26;2197;Get both an overview of time series data and a deep dive into data ingestion and collection.;['Time Series Analysis', 'InfluxDB']
Data-Analysis;Time Series Analysis and Forecasting with GPT-4o;2024-07-24;1540;Master time series analysis and forecasting with GPT-4o. Apply fundamentals and advanced techniques with the pumpkin carriage framework and get started predicting future trends.;['GPT-4', 'Time Series Analysis', 'Time Series Forecasting']
Data-Analysis;Turning Data into Strategies;2024-07-09;3318;Learn how to transform raw data into actionable strategies that drive success and give you the ability to make informed decisions for business growth.;['Development of Strategy', 'Strategic Data Analysis', 'Data Analysis']
Data-Analysis;Learning Data Analytics: 1 Foundations;2021-04-22;582466;This course covers foundational data analysis skills such as thinking like an analyst, gathering useful data, SQL queries, data cleaning, and more. Are you ready to be an analyst?;['Data Analytics']
Data-Analysis;Using Public Health Data Sources;2020-09-18;9082;Learn how to identify, evaluate, and access the public health data sources driving COVID-19 dashboards, including 1Point3Acres, BNO News, and the COVID Tracking Project.;['Data Analysis', 'Public Health']
Data-Analysis;Processing Text with Python Essential Training;2019-06-20;18693;Learn the essential techniques for cleansing and processing text in Python. Discover how to convert text to a form that's ready for analytics and predictions.;['Text Mining', 'Unstructured Data', 'Python (Programming Language)']
Data-Analysis;Data Visualization: A Lesson and Listen Series;2018-06-01;129288;Learn about key themes in data visualization, data storytelling, and information design, and listen to interviews with leading designers and data visualization experts.;['Data Visualization', 'Data Analytics']
Data-Analysis;Advanced Pandas;2021-02-01;33224;Learn the advanced functions in pandas that can help you more effectively work with your data.;['Pandas (Software)']
Data-Analysis;ETL in Python and SQL;2024-03-06;50999;Gain the knowledge you need to build data pipelines in a data-driven world.;['SQL', 'Extract, Transform, Load (ETL)', 'Python (Programming Language)']
Data-Analysis;SQL Server Intelligence: Cracking the Code of Enterprise Data;2022-06-15;12483;Discover the top five skills to know in Microsoft SQL Server to manage data-driven insights more efficiently for your business.;['SQL']
Data-Analysis;Introduction to Career Skills in Data Analytics;2022-08-12;326202;Dive into data analytics to get a new job, boost your career and take on the Microsoft GSI Data Analytics certification exam.;['Tech Career Skills', 'Data Analytics']
Data-Analysis;Excel Power Query Tips and Techniques;2019-10-14;49309;Learn quick ways to become more organized and efficient when using Power Query, a tool inside Microsoft Excel that lets you search, connect, and shape data.;['Microsoft Power Query']
Data-Analysis;Python for Health Sciences and Healthcare;2023-10-12;9467;Find out how you can use Python programming in the context of health care and health science.;['Healthcare Analytics', 'Python (Programming Language)']
Data-Analysis;Getting Started with Power BI (2023);2023-01-30;192014;Learn how to retrieve and manipulate data in Power BI Service, the online version of Microsoft's data visualization tool.;['Microsoft Power BI']
Data-Analysis;Tableau Certified Data Analyst Cert Prep;2024-08-08;5535;This course is designed to help data analysts prepare for the Tableau Certified Data Analyst certification.;['Data Analysis', 'Tableau']
Data-Analysis;Advanced Python in Excel: Data Analysis and Visualization;2024-08-08;1245;Learn how to integrate Python into Excel to transform data into meaningful insights and stunning visualizations.;['Data Visualization', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)']
Data-Analysis;Insights on Data Science: Lillian Pierson;2017-08-07;25139;Join Lillian Pierson, a leading expert in the field of big data and data science, as she shares observations and tips to help you embark on a career as a data scientist.;['Data Science', 'Big Data']
Data-Analysis;Azure Data Fundamentals (DP-900) Cert Prep: 1 Core Data Concepts;2022-03-21;14584;Explore core concepts in data analytics as you prepare for the DP-900 Microsoft Azure Data Fundamentals certification exam.;['Data Analysis', 'Microsoft Azure']
Data-Analysis;Python in Excel for Financial Professionals;2024-04-09;2550;This course empowers finance professionals with the skills to seamlessly integrate Python with Excel for data manipulation, analysis, and reporting.;['Data Visualization', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)']
Data-Analysis;SQL for Non-Programmers;2024-01-18;20011;Practice using basic SQL Data Query Language commands in this course designed for non-programmers and non-data science professionals.;['SQL']
Data-Analysis;Regression Analysis Fundamentals;2022-09-07;16252;Explore the core concepts and basic techniques of conducting sound and actionable regression analysis.;['Regression Analysis']
Data-Analysis;Manage and Optimize Big Data with Apache Iceberg;2024-08-16;1025;Learn how to use Apache Iceberg to manage and optimize large-scale data with efficiency and reliability.;['Big Data Analytics', 'Data Management', 'Data Architecture']
Data-Analysis;Practice Exam 1 for Power BI Data Analyst Associate (PL-300);2024-05-06;2215;Prepare for certification exams with LinkedIn practice exams. Access multiple practice modes with unlimited attempts, detailed results, and explanations for each answer.;['Microsoft Power BI', 'Data Analysis']
Data-Analysis;Introduction to Analytics Engineering;2023-06-13;18048;Learn what analytics engineering is and find out what skills and tools you would need for a role in this field.;['Data Engineering', 'Data Analytics']
Data-Analysis;Open Data: Unleashing Hidden Value;2016-11-01;23743;Unleash the power of open data. Learn how to implement an open data program at your organization and use open data for transparency efforts, innovation, data analysis, and reporting.;['Data Analysis']
Data-Analysis;Complete Guide to SQL for Data Engineering: from Beginner to Advanced;2024-06-03;7954;Get a comprehensive overview of SQL, the popular programming language for storing and processing information in a relational database, in this course for data engineers.;['Data Engineering', 'SQL']
